start [seconds];end [seconds];frog species;recording;sequence within recording;ioi* [seconds];situation;* in this case end-to-end intervals
389,614982;389,723082;ESF;13;ESF 2;0,566124000000002;alone;
390,019356;390,289206;ESF;13;ESF 2;0,238620000000026;alone;
390,426933;390,527826;ESF;13;ESF 2;0,309887000000003;alone;
390,517417;390,837713;ESF;13;ESF 2;0,295474000000013;alone;
390,868942;391,133187;ESF;13;ESF 2;0,419587999999976;alone;
391,246892;391,552775;ESF;13;ESF 2;0,421190000000024;alone;
391,585605;391,973965;ESF;13;ESF 2;0,513274999999965;alone;
392,294261;392,48724;ESF;13;ESF 2;0,751095000000021;alone;
392,905227;393,238335;ESF;13;ESF 2;0,631784999999979;alone;
393,631499;393,87012;ESF;13;ESF 2;0,379550999999992;alone;
394,033471;394,249671;ESF;13;ESF 2;0,390761999999995;alone;
394,291309;394,640433;ESF;13;ESF 2;0,65981000000005;alone;
395,027191;395,300243;ESF;13;ESF 2;0,561319999999967;alone;
395,596517;395,861563;ESF;13;ESF 2;0,28426300000001;alone;
395,920017;396,145826;ESF;13;ESF 2;0,692640999999981;alone;
396,554204;396,838467;ESF;13;ESF 2;0,473238000000038;alone;
397,05787;397,311705;ESF;13;ESF 2;1,07459399999999;alone;
398,189317;398,386299;ESF;13;ESF 2;0,422792000000015;alone;
398,552853;398,809091;ESF;13;ESF 2;0,153741999999966;alone;
398,805888;398,962833;ESF;13;ESF 2;0,459625000000017;alone;
399,170225;399,422458;ESF;13;ESF 2;0,697446000000014;alone;
399,851655;400,119904;ESF;13;ESF 2;0,389960999999971;alone;
400,260033;400,509865;ESF;13;ESF 2;1,07619599999998;alone;
401,322617;401,586061;ESF;13;ESF 2;0,19538;alone;
401,651721;401,781441;ESF;13;ESF 2;0,764708000000041;alone;
402,219447;402,546149;ESF;13;ESF 2;0,105697999999961;alone;
402,432444;402,651847;ESF;13;ESF 2;0,327503000000036;alone;
402,66626;402,97935;ESF;13;ESF 2;1,16587899999996;alone;
403,983479;404,145229;ESF;13;ESF 2;0,837575000000015;alone;
404,634482;404,982804;ESF;13;ESF 2;0,333109000000036;alone;
405,229433;405,315913;ESF;13;ESF 2;0,574130999999966;alone;
405,498482;405,890044;ESF;13;ESF 2;0,328304000000003;alone;
406,035779;406,218348;ESF;13;ESF 2;1,04656800000004;alone;
407,087953;407,264916;ESF;13;ESF 2;1,00252799999998;alone;
408,158543;408,267444;ESF;13;ESF 2;1,98823999999996;alone;
409,984233;410,255684;ESF;13;ESF 2;0,721468000000016;alone;
410,744937;410,977152;ESF;13;ESF 2;0,241824000000008;alone;
410,970746;411,218976;ESF;13;ESF 2;0,811951000000022;alone;
411,867576;412,030927;ESF;13;ESF 2;0,389960999999971;alone;
412,203887;412,420888;ESF;13;ESF 2;0,470034999999996;alone;
412,785225;412,890923;ESF;13;ESF 2;0,538097999999991;alone;
413,241648;413,429021;ESF;13;ESF 2;0,94167200000004;alone;
414,12967;414,370693;ESF;13;ESF 2;0,18737299999998;alone;
414,417136;414,558066;ESF;13;ESF 2;0,253034000000014;alone;
414,758251;414,8111;ESF;13;ESF 2;0,687035999999978;alone;
415,216275;415,498136;ESF;13;ESF 2;0,261042000000032;alone;
415,614243;415,759178;ESF;13;ESF 2;1,59827899999999;alone;
417,14446;417,357457;ESF;13;ESF 2;0,226609999999994;alone;
417,357457;417,584067;ESF;13;ESF 2;0,478042000000016;alone;
417,940396;418,062109;ESF;13;ESF 2;0,515676999999982;alone;
418,329556;418,577786;ESF;13;ESF 2;1,705579;alone;
420,14884;420,283365;ESF;13;ESF 2;0,549307999999996;alone;
420,619676;420,832673;ESF;13;ESF 2;0,0448420000000169;alone;
420,778223;420,877515;ESF;13;ESF 2;0,408376999999973;alone;
421,197811;421,285892;ESF;13;ESF 2;1,583866;alone;
422,659964;422,869758;ESF;13;ESF 2;0,21299700000003;alone;
423,010689;423,082755;ESF;13;ESF 2;0,630983999999955;alone;
423,601636;423,713739;ESF;13;ESF 2;0,829568000000052;alone;
424,271055;424,543307;ESF;13;ESF 2;0,640592999999967;alone;
424,92446;425,1839;ESF;13;ESF 2;0,209793999999988;alone;
425,214328;425,393694;ESF;13;ESF 2;2,411832;alone;
427,654987;427,805526;ESF;13;ESF 2;0,204990000000009;alone;
427,816737;428,010516;ESF;13;ESF 2;0,592548000000022;alone;
428,4253;428,603064;ESF;13;ESF 2;0,0336319999999546;alone;
428,606267;428,636696;ESF;13;ESF 2;2,25568700000002;alone;
430,57529;430,892383;ESF;13;ESF 2;0,281060000000025;alone;
430,925214;431,173443;ESF;13;ESF 2;0,645398;alone;
431,716346;431,818841;ESF;13;ESF 2;0,494857999999965;alone;
432,195189;432,313699;ESF;13;ESF 2;2,50631900000002;alone;
434,521342;434,820018;ESF;13;ESF 2;0,243425000000002;alone;
434,884077;435,063443;ESF;13;ESF 2;0,350725000000011;alone;
435,220389;435,414168;ESF;13;ESF 2;0,767110000000002;alone;
436,093196;436,181278;ESF;13;ESF 2;1,26997499999999;alone;
437,267083;437,451253;ESF;13;ESF 2;0,773515999999972;alone;
437,813989;438,224769;ESF;13;ESF 2;0,192178000000013;alone;
438,277618;438,416947;ESF;13;ESF 2;0,594150000000013;alone;
438,718826;439,011097;ESF;13;ESF 2;0,425994000000003;alone;
439,14402;439,437091;ESF;13;ESF 2;0,499662999999998;alone;
439,573217;439,936754;ESF;13;ESF 2;0,908039999999971;alone;
440,585354;440,844794;ESF;13;ESF 2;2,090735;alone;
442,660875;442,935529;ESF;13;ESF 2;0,729475000000036;alone;
443,557705;443,665004;ESF;13;ESF 2;0,18096700000001;alone;
443,673011;443,845971;ESF;13;ESF 2;0,677426999999966;alone;
444,409693;444,523398;ESF;13;ESF 2;2,26289500000001;alone;
446,483613;446,786293;ESF;13;ESF 2;0,459625000000017;alone;
446,909607;447,245918;ESF;13;ESF 2;0,799939999999992;alone;
447,587034;448,045858;ESF;13;ESF 2;0,0568529999999896;alone;
447,754389;448,102711;ESF;13;ESF 2;0,547707000000003;alone;
448,509487;448,650418;ESF;13;ESF 2;0,482046000000025;alone;
448,969113;449,132464;ESF;13;ESF 2;1,097015;alone;
450,070132;450,229479;ESF;13;ESF 2;1,80807399999998;alone;
451,842172;452,037553;ESF;13;ESF 2;1,05697800000002;alone;
452,8447;453,094531;ESF;13;ESF 2;2,072318;alone;
454,807316;455,166849;ESF;13;ESF 2;0,783123999999987;alone;
455,431093;455,949973;ESF;13;ESF 2;0,155344000000014;alone;
455,824257;456,105317;ESF;13;ESF 2;0,116907999999967;alone;
456,02204;456,222225;ESF;13;ESF 2;0,50927200000001;alone;
456,45444;456,731497;ESF;13;ESF 2;1,38207900000003;alone;
457,898176;458,113576;ESF;13;ESF 2;0,434001999999964;alone;
458,348193;458,547578;ESF;13;ESF 2;1,35085000000004;alone;
459,672619;459,898428;ESF;13;ESF 2;0,702249999999992;alone;
460,488574;460,600678;ESF;13;ESF 2;0,653403999999966;alone;
460,965816;461,254082;ESF;13;ESF 2;0,411581000000012;alone;
461,378998;461,665663;ESF;13;ESF 2;1,18029300000001;alone;
462,568098;462,845956;ESF;13;ESF 2;1,33723700000002;alone;
464,018241;464,183193;ESF;13;ESF 2;0,112103999999988;alone;
464,196005;464,295297;ESF;13;ESF 2;6,79588899999999;alone;
470,864577;471,091186;ESF;13;ESF 2;6,55406600000003;alone;
477,353782;477,645252;ESF;13;ESF 2;2,79778899999997;alone;
480,133955;480,443041;ESF;13;ESF 2;3,22538500000002;alone;
483,21841;483,668426;ESF;13;ESF 2;1,81768299999999;alone;
485,356389;485,486109;ESF;13;ESF 2;1,00252699999999;alone;
486,257222;486,488636;ESF;13;ESF 2;0,60055600000004;alone;
486,832955;487,089192;ESF;13;ESF 2;0,723869999999977;alone;
487,590456;487,813062;ESF;13;ESF 2;18,064719;alone;
505,482215;505,877781;ESF;13;ESF 2;4,35923399999996;alone;
509,782194;510,237015;ESF;13;ESF 2;0,904838000000041;alone;
510,730272;511,141853;ESF;13;ESF 2;3,888398;alone;
514,63949;515,030251;ESF;13;ESF 2;0,805545999999936;alone;
515,53632;515,835797;ESF;13;ESF 2;4,98060900000007;alone;
520,534545;520,816406;ESF;13;ESF 2;24,814966;alone;
545,405563;545,631372;ESF;13;ESF 2;;;
;;;;;;;
;;;;;;;
11,051808;11,394858;ESF;14;ESF 1;10,564317;alone;
21,694364;21,959175;ESF;14;ESF 1;1,069271;alone;
22,827832;23,028446;ESF;14;ESF 1;6,27319;alone;
28,918463;29,301636;ESF;14;ESF 1;0,974982000000001;alone;
30,092054;30,276618;ESF;14;ESF 1;0,856621000000001;alone;
31,034938;31,133239;ESF;14;ESF 1;1,065258;alone;
31,991865;32,198497;ESF;14;ESF 1;5,952209;alone;
37,77957;38,150706;ESF;14;ESF 1;0,445362000000003;alone;
38,365362;38,596068;ESF;14;ESF 1;0,212649999999996;alone;
38,640203;38,808718;ESF;14;ESF 1;0,684093000000004;alone;
39,169823;39,492811;ESF;14;ESF 1;0,142435999999996;alone;
39,376455;39,635247;ESF;14;ESF 1;0,469436;alone;
39,954223;40,104683;ESF;14;ESF 1;0,206631999999999;alone;
40,200977;40,311315;ESF;14;ESF 1;0,106324999999998;alone;
40,30329;40,41764;ESF;14;ESF 1;2,413383;alone;
42,632415;42,831023;ESF;14;ESF 1;1,303989;alone;
43,934398;44,135012;ESF;14;ESF 1;0,431318999999995;alone;
44,245349;44,566331;ESF;14;ESF 1;8,062665;alone;
52,111412;52,628996;ESF;14;ESF 1;1,502596;alone;
53,537776;54,131592;ESF;14;ESF 1;0,686099000000006;alone;
54,478654;54,817691;ESF;14;ESF 1;2,772481;alone;
57,465792;57,590172;ESF;14;ESF 1;2,096413;alone;
59,46591;59,686585;ESF;14;ESF 1;1,524664;alone;
61,032703;61,211249;ESF;14;ESF 1;0,676068000000001;alone;
61,5222;61,887317;ESF;14;ESF 1;1,025136;alone;
62,467091;62,912453;ESF;14;ESF 1;0,292895999999999;alone;
62,968625;63,205349;ESF;14;ESF 1;1,544726;alone;
64,531406;64,750075;ESF;14;ESF 1;0,210644000000002;alone;
64,822296;64,960719;ESF;14;ESF 1;2,800567;alone;
67,590765;67,761286;ESF;14;ESF 1;1,28192200000001;alone;
68,854631;69,043208;ESF;14;ESF 1;3,833727;alone;
72,519843;72,876935;ESF;14;ESF 1;0,688104999999993;alone;
73,390506;73,56504;ESF;14;ESF 1;0,0481479999999976;alone;
73,470752;73,613188;ESF;14;ESF 1;1,24781700000001;alone;
74,544035;74,861005;ESF;14;ESF 1;1,16957799999999;alone;
75,763766;76,030583;ESF;14;ESF 1;0,224687000000003;alone;
76,092773;76,25527;ESF;14;ESF 1;0,467430000000007;alone;
76,628411;76,7227;ESF;14;ESF 1;0,726220999999995;alone;
77,238277;77,448921;ESF;14;ESF 1;0,367123000000007;alone;
77,635492;77,816044;ESF;14;ESF 1;6,670406;alone;
84,317934;84,48645;ESF;14;ESF 1;1,454449;alone;
85,621923;85,940899;ESF;14;ESF 1;;;
180,718831;180,993672;ESF;14;ESF 2;6,580129;alone;
187,377199;187,573801;ESF;14;ESF 2;2,764456;alone;
189,939036;190,338257;ESF;14;ESF 2;4,84883300000001;alone;
194,904225;195,18709;ESF;14;ESF 2;5,554993;alone;
200,272647;200,742083;ESF;14;ESF 2;1,13747999999998;alone;
201,63682;201,879563;ESF;14;ESF 2;3,261978;alone;
204,991081;205,141541;ESF;14;ESF 2;1,976045;alone;
206,804629;207,117586;ESF;14;ESF 2;1,28192200000001;alone;
208,214943;208,399508;ESF;14;ESF 2;0,569743000000017;alone;
208,780674;208,969251;ESF;14;ESF 2;0,246754999999979;alone;
209,07357;209,216006;ESF;14;ESF 2;0,790417000000019;alone;
209,811828;210,006423;ESF;14;ESF 2;0,786405999999999;alone;
210,385583;210,792829;ESF;14;ESF 2;1,05322199999998;alone;
211,607321;211,846051;ESF;14;ESF 2;4,431556;alone;
215,930546;216,277607;ESF;14;ESF 2;0,730234000000024;alone;
216,714945;217,007841;ESF;14;ESF 2;0,363110999999975;alone;
217,11216;217,370952;ESF;14;ESF 2;10,887305;alone;
227,953324;228,258257;ESF;14;ESF 2;2,34116200000003;alone;
230,384762;230,599419;ESF;14;ESF 2;1,89579899999998;alone;
232,418985;232,495218;ESF;14;ESF 2;8,53410700000001;alone;
240,658189;241,029325;ESF;14;ESF 2;38,854859;alone;
279,693601;279,884184;ESF;14;ESF 2;8,06868300000002;alone;
287,808425;287,952867;ESF;14;ESF 2;1,27790899999997;alone;
289,06226;289,230776;ESF;14;ESF 2;20,90194;alone;
309,906023;310,132716;ESF;14;ESF 2;31,325828;alone;
341,013182;341,458544;ESF;14;ESF 2;7,346473;alone;
348,660576;348,805017;ESF;14;ESF 2;3,83974699999999;alone;
352,408039;352,644764;ESF;14;ESF 2;1,37019099999998;alone;
353,852458;354,014955;ESF;14;ESF 2;5,70144099999999;alone;
359,547881;359,716396;ESF;14;ESF 2;1,04921000000002;alone;
360,577029;360,765606;ESF;14;ESF 2;0,371134999999981;alone;
360,992299;361,136741;ESF;14;ESF 2;0,076233000000002;alone;
361,15279;361,212974;ESF;14;ESF 2;2,22881800000005;alone;
363,164945;363,441792;ESF;14;ESF 2;3,91999199999998;alone;
367,139103;367,361784;ESF;14;ESF 2;0,910785999999973;alone;
368,150196;368,27257;ESF;14;ESF 2;1,93592200000001;alone;
370,003866;370,208492;ESF;14;ESF 2;1,44843100000003;alone;
371,416187;371,656923;ESF;14;ESF 2;28,206285;alone;
399,75287;399,863208;ESF;14;ESF 2;0,347061999999994;alone;
400,053791;400,21027;ESF;14;ESF 2;5,08555699999999;alone;
405,157403;405,295827;ESF;14;ESF 2;8,62438200000003;alone;
413,755706;413,920209;ESF;14;ESF 2;0,387184999999988;alone;
414,100761;414,307394;ESF;14;ESF 2;0,298914000000025;alone;
414,337486;414,606308;ESF;14;ESF 2;0,73223999999999;alone;
415,153983;415,338548;ESF;14;ESF 2;2,16261600000001;alone;
416,839138;417,501164;ESF;14;ESF 2;33,055117;alone;
450,466005;450,556281;ESF;14;ESF 2;1,43037599999997;alone;
451,788049;451,986657;ESF;14;ESF 2;30,278624;alone;
482,07871;482,265281;ESF;14;ESF 2;19,519712;alone;
501,542251;501,784993;ESF;14;ESF 2;5,64727600000003;alone;
507,077182;507,432269;ESF;14;ESF 2;7,541068;alone;
514,830902;514,973337;ESF;14;ESF 2;1,35013000000004;alone;
516,058657;516,323467;ESF;14;ESF 2;0,940878999999995;alone;
517,09583;517,264346;ESF;14;ESF 2;4,6422;alone;
521,66581;521,906546;ESF;14;ESF 2;8,44984899999997;alone;
530,095597;530,356395;ESF;14;ESF 2;7,15187800000001;alone;
537,295623;537,508273;ESF;14;ESF 2;10,9615319999999;alone;
548,122744;548,469805;ESF;14;ESF 2;1,54472600000008;alone;
549,643395;550,014531;ESF;14;ESF 2;0,704154000000017;alone;
550,223169;550,718685;ESF;14;ESF 2;4,068445;alone;
554,568461;554,78713;ESF;14;ESF 2;1,12343699999997;alone;
555,719984;555,910567;ESF;14;ESF 2;1,22374400000001;alone;
556,937709;557,134311;ESF;14;ESF 2;0,280858999999964;alone;
557,184464;557,41517;ESF;14;ESF 2;0,599834999999985;alone;
557,665937;558,015005;ESF;14;ESF 2;3,31213200000002;alone;
561,134547;561,327137;ESF;14;ESF 2;0,75430700000004;alone;
561,941015;562,081444;ESF;14;ESF 2;0,645976000000019;alone;
562,512764;562,72742;ESF;14;ESF 2;1,06325299999992;alone;
563,606108;563,790673;ESF;14;ESF 2;0,991031000000021;alone;
564,488808;564,781704;ESF;14;ESF 2;0,429313999999977;alone;
564,882011;565,211018;ESF;14;ESF 2;0,515577000000008;alone;
565,473822;565,726595;ESF;14;ESF 2;0,698135999999977;alone;
565,991405;566,424731;ESF;14;ESF 2;1,96802000000002;alone;
568,230254;568,392751;ESF;14;ESF 2;1,28192100000001;alone;
569,355697;569,674672;ESF;14;ESF 2;1,46849299999997;alone;
570,842244;571,143165;ESF;14;ESF 2;2,71430300000009;alone;
573,63278;573,857468;ESF;14;ESF 2;1,93592200000001;alone;
575,494475;575,79339;ESF;14;ESF 2;2,17866499999991;alone;
577,719281;577,972055;ESF;14;ESF 2;0,481472000000053;alone;
578,216803;578,453527;ESF;14;ESF 2;0,581779999999981;alone;
578,624049;579,035307;ESF;14;ESF 2;0,728228000000058;alone;
579,356289;579,763535;ESF;14;ESF 2;0,565729999999917;alone;
580,116615;580,329265;ESF;14;ESF 2;1,12343700000008;alone;
580,876941;581,452702;ESF;14;ESF 2;0,0902759999999034;alone;
581,288199;581,542978;ESF;14;ESF 2;1,209701;alone;
582,495893;582,752679;ESF;14;ESF 2;0,515577000000008;alone;
582,983385;583,268256;ESF;14;ESF 2;0,543663000000038;alone;
583,565164;583,811919;ESF;14;ESF 2;0,93285400000002;alone;
584,393699;584,744773;ESF;14;ESF 2;1,05924000000005;alone;
585,7017;585,804013;ESF;14;ESF 2;0,226692999999955;alone;
585,94043;586,030706;ESF;14;ESF 2;0,968965000000026;alone;
586,690726;586,999671;ESF;14;ESF 2;1,69919799999991;alone;
588,460138;588,698869;ESF;14;ESF 2;1,52667000000008;alone;
589,996839;590,225539;ESF;14;ESF 2;1,02112299999999;alone;
590,817349;591,246662;ESF;14;ESF 2;0,658012999999983;alone;
591,631841;591,904675;ESF;14;ESF 2;2,05629099999999;alone;
593,804487;593,960966;ESF;14;ESF 2;1,093344;alone;
594,883789;595,05431;ESF;14;ESF 2;0,118362000000047;alone;
595,062335;595,172672;ESF;14;ESF 2;0,950908999999911;alone;
595,937011;596,123581;ESF;14;ESF 2;1,62898300000006;alone;
597,497785;597,752564;ESF;14;ESF 2;0,76433899999995;alone;
598,232031;598,516903;ESF;14;ESF 2;1,34611700000005;alone;
599,678456;599,86302;ESF;14;ESF 2;;alone;
;;;;;;;
164,625067;164,915883;ESF;15;ESF 1;0,875178000000005;alone;
165,546667;165,791061;ESF;15;ESF 1;1,3312;alone;
166,820523;167,122261;ESF;15;ESF 1;7,517526;alone;
174,471851;174,639787;ESF;15;ESF 1;1,23699199999999;alone;
175,605077;175,876779;ESF;15;ESF 1;1,26156800000001;alone;
176,835243;177,138347;ESF;15;ESF 1;5,16505599999999;alone;
182,127275;182,303403;ESF;15;ESF 1;1,07861299999999;alone;
183,167659;183,382016;ESF;15;ESF 1;0,798720000000003;alone;
183,921323;184,180736;ESF;15;ESF 1;0,420523000000003;alone;
184,395093;184,601259;ESF;15;ESF 1;0,992596999999989;alone;
185,453227;185,593856;ESF;15;ESF 1;0,189781000000011;alone;
185,615701;185,783637;ESF;15;ESF 1;0,282623999999998;alone;
185,906517;186,066261;ESF;15;ESF 1;0,443734000000006;alone;
186,312021;186,509995;ESF;15;ESF 1;0,286720000000003;alone;
186,688853;186,796715;ESF;15;ESF 1;0,464213000000001;alone;
187,110741;187,260928;ESF;15;ESF 1;0,865621000000004;alone;
187,789312;188,126549;ESF;15;ESF 1;0,74820299999999;alone;
188,557995;188,874752;ESF;15;ESF 1;1,234261;alone;
189,792256;190,109013;ESF;15;ESF 1;0,374101999999993;alone;
190,30016;190,483115;ESF;15;ESF 1;1,39537000000001;alone;
191,621803;191,878485;ESF;15;ESF 1;0,988501999999983;alone;
192,547499;192,866987;ESF;15;ESF 1;0,700416000000018;alone;
193,297067;193,567403;ESF;15;ESF 1;0,30992999999998;alone;
193,630208;193,877333;ESF;15;ESF 1;0,820566000000014;alone;
194,433024;194,697899;ESF;15;ESF 1;0,124245000000002;alone;
194,760704;194,822144;ESF;15;ESF 1;0,989867000000004;alone;
195,480235;195,812011;ESF;15;ESF 1;0,0969379999999944;alone;
195,832491;195,908949;ESF;15;ESF 1;0,916138999999987;alone;
196,487851;196,825088;ESF;15;ESF 1;3,23720500000002;alone;
199,781035;200,062293;ESF;15;ESF 1;2,19955199999998;alone;
201,971029;202,261845;ESF;15;ESF 1;0,330410999999998;alone;
202,455723;202,592256;ESF;15;ESF 1;3,09521100000001;alone;
205,408939;205,687467;ESF;15;ESF 1;0,940714000000014;alone;
206,325077;206,628181;ESF;15;ESF 1;0,772778999999986;alone;
207,21664;207,40096;ESF;15;ESF 1;1,43360000000001;alone;
208,471381;208,83456;ESF;15;ESF 1;4,73224499999998;alone;
213,372928;213,566805;ESF;15;ESF 1;0,479232000000025;alone;
213,711531;214,046037;ESF;15;ESF 1;1,157803;alone;
214,963541;215,20384;ESF;15;ESF 1;2,34700799999999;alone;
217,148075;217,550848;ESF;15;ESF 1;1,32164299999999;alone;
218,505216;218,872491;ESF;15;ESF 1;0,505173000000013;alone;
219,27936;219,377664;ESF;15;ESF 1;0,723626999999993;alone;
219,765419;220,101291;ESF;15;ESF 1;0,953001999999998;alone;
220,839936;221,054293;ESF;15;ESF 1;2,02205900000001;alone;
222,729557;223,076352;ESF;15;ESF 1;9,42899199999999;alone;
232,154453;232,505344;ESF;15;ESF 1;0,342698999999982;alone;
232,674645;232,848043;ESF;15;ESF 1;4,72951400000002;alone;
237,275819;237,577557;ESF;15;ESF 1;15,940267;alone;
253,211989;253,517824;ESF;15;ESF 1;18,567168;alone;
271,885653;272,084992;ESF;15;ESF 1;1,11411199999998;alone;
272,880981;273,199104;ESF;15;ESF 1;13,710677;alone;
286,606677;286,909781;ESF;15;ESF 1;3,33687499999996;alone;
289,985877;290,246656;ESF;15;ESF 1;10,8161710000001;alone;
300,817067;301,062827;ESF;15;ESF 1;2,991445;alone;
303,850837;304,054272;ESF;15;ESF 1;0,977578999999992;alone;
304,712363;305,031851;ESF;15;ESF 1;3,94990899999999;alone;
308,61312;308,98176;ESF;15;ESF 1;10,442069;alone;
319,102976;319,423829;ESF;15;ESF 1;0,755029999999977;alone;
319,867563;320,178859;ESF;15;ESF 1;5,952853;alone;
325,809493;326,131712;ESF;15;ESF 1;1,929216;alone;
327,772843;328,060928;ESF;15;ESF 1;1,20285899999999;alone;
328,874667;329,263787;ESF;15;ESF 1;19,550208;alone;
348,629675;348,813995;ESF;15;ESF 1;6,82530100000002;alone;
355,362133;355,639296;ESF;15;ESF 1;1,98929099999998;alone;
357,523456;357,628587;ESF;15;ESF 1;1,18647400000003;alone;
358,703104;358,815061;ESF;15;ESF 1;0,214358000000004;alone;
358,886059;359,029419;ESF;15;ESF 1;0,991231999999968;alone;
359,788544;360,020651;ESF;15;ESF 1;0,182953999999995;alone;
360,046592;360,203605;ESF;15;ESF 1;1,31618200000003;alone;
361,325909;361,519787;ESF;15;ESF 1;0,678569999999979;alone;
361,968981;362,198357;ESF;15;ESF 1;0,599381999999991;alone;
362,564267;362,797739;ESF;15;ESF 1;2,23641600000002;alone;
364,776107;365,034155;ESF;15;ESF 1;1,75172200000003;alone;
366,389931;366,785877;ESF;15;ESF 1;0,621226999999976;alone;
367,172267;367,407104;ESF;15;ESF 1;1,80223999999998;alone;
368,949931;369,209344;ESF;15;ESF 1;0,809642999999994;alone;
369,834667;370,018987;ESF;15;ESF 1;0,696320000000014;alone;
370,459989;370,715307;ESF;15;ESF 1;0,451925000000017;alone;
370,920107;371,167232;ESF;15;ESF 1;0,120148999999969;alone;
371,194539;371,287381;ESF;15;ESF 1;1,16736000000003;alone;
372,106581;372,454741;ESF;15;ESF 1;1,91556299999996;alone;
374,049451;374,370304;ESF;15;ESF 1;2,51630900000004;alone;
376,605355;376,886613;ESF;15;ESF 1;1,22060799999997;alone;
377,759061;378,107221;ESF;15;ESF 1;0,606208000000038;alone;
378,393941;378,713429;ESF;15;ESF 1;1,24928;alone;
379,794773;379,962709;ESF;15;ESF 1;0,472405999999978;alone;
380,12928;380,435115;ESF;15;ESF 1;0,356352000000015;alone;
380,478805;380,791467;ESF;15;ESF 1;1,01580799999999;alone;
381,509632;381,807275;ESF;15;ESF 1;0,443733000000009;alone;
382,020267;382,251008;ESF;15;ESF 1;0,390485000000012;alone;
382,470827;382,641493;ESF;15;ESF 1;1,04447999999996;alone;
383,545344;383,685973;ESF;15;ESF 1;1,07315199999999;alone;
384,506539;384,759125;ESF;15;ESF 1;1,15643800000004;alone;
