Bass,Bass peak,Guitar,Guitar peak,Tres,Tres peak,Bongos,Bongos peak,Bell,Bell peak,Cajon,Cajon peak,Conga,Conga peak,Trumpet,Trumpet peak
,,,,,,,,,,,,244.280799,0.137114,,
,,,,,,,,,,,,244.461293,0.108699,,
,,,,,,,,,,,,244.64189,0.020528,,
,,,,,,,,,,,,244.802807,0.193462,,
,,,,,,,,,,,,244.968569,0.466377,,
,,,,,,,,,,,,245.15525,0.473581,,
,,,,,,,,,,,,245.491708,0.279443,,
,,,,,,,,,,,,245.651079,0.199761,,
,,,,,,,,,,,,245.831283,0.470465,,
,,,,,,,,,,,,246.019337,0.411673,,
,,,,,,,,,,,,246.178876,0.265966,,
,,,,,,,,,,,,246.342289,0.468577,,
,,,,,,,,,,,,246.526255,0.536361,,
,,,,,,,,,,,,246.707953,0.046705,,
,,,,,,,,,,,,246.893081,0.052242,,
,,,,,,,,,,,,247.056198,0.190233,,
,,,,,,,,,,,,247.25166,0.072377,,
,,,,,,,,,,,,247.429718,0.025736,,
,,,,,,,,,,,,247.590296,0.268226,,
,,,,,,,,,,,,247.765928,0.503587,,
,,,,,,,,,,,,247.963364,0.488793,,
,,,,,,,,,,,,248.321878,0.201191,,
,,,,,,,,,,,,248.486193,0.159571,,
,,,,,,,,,,,,248.671641,0.493516,,
,,,,,,,,,,,,248.849456,0.305739,,
,,,,,,,,,,,,249.005422,0.183797,,
,,,,,,,,,,,,249.16762,0.413718,,
,,,,,,,,,,,,249.358904,0.554595,,
,,,,,,,,,,,,249.541592,0.037258,,
,,,,,,,,,,,,249.719442,0.048376,,
,,,,,,,,,,,,249.879056,0.185284,,
,,,,,,,,,,,,250.067428,0.039714,,
,,,,,,,,,,,,250.274665,0.019116,,
,,,,,,,,,,,,250.426941,0.309686,,
,,,,,,,,,,,,250.590658,0.462702,,
,,,,,,,,,,,,250.783962,0.473962,,
,,,,,,,,,,,,250.979931,0.027776,,
,,,,,,,,,,,,251.133665,0.267236,,
,,,,,,,,,,,,251.303174,0.208441,,
,,,,,,,,,,,,251.480387,0.480478,,
,,,,,,,,,,,,251.667219,0.404684,,
,,,,,,,,,,,,251.823285,0.22937,,
,,,,,,,,,,,,251.991191,0.457356,,
,,,,,,,,,,,,252.175658,0.502885,,
,,,,,,,,,,,,252.363633,0.036243,,
,,,,,,,,,,,,252.529893,0.069767,,
,,,,,,,,,,,,252.697088,0.166113,,
,,,,,,,,,,,,252.893232,0.085823,,
,,,,,,,,,,,,253.118205,0.021529,,
,,,,,,,,,,,,253.236463,0.272755,,
,,,,,,,,,,,,253.397795,0.44271,,
,,,,,,,,,,,,253.595607,0.577012,,
,,,,,,,,,,,,253.791037,0.033084,,
,,,,,,,,,,,,253.949117,0.250005,,
,,,,,,,,,,,,254.115543,0.206189,,
,,,,,,,,,,,,254.294759,0.503406,,
,,,,,,,,,,,,254.478722,0.418842,,
,,,,,,,,,,,,254.636422,0.233964,,
,,,,,,,,,,,,254.797998,0.493809,,
,,,,,,,,,,,,254.990566,0.570278,,
,,,,,,,,,,,,255.171418,0.024151,,
,,,,,,,,,,,,255.343946,0.054244,,
,,,,,,,,,,,,255.508994,0.211589,,
,,,,,,,,,,,,255.68743,0.066967,,
,,,,,,,,,,,,255.889676,0.068233,,
,,,,,,,,,,,,256.051834,0.298516,,
,,,,,,,,,,,,256.221594,0.062947,,
,,,,,,,,,,,,256.400396,0.672328,,
,,,,,,,,,,,,256.592533,0.026337,,
,,,,,,,,,,,,256.750312,0.258368,,
,,,,,,,,,,,,256.917911,0.194468,,
,,,,,,,,,,,,257.094944,0.406248,,
,,,,,,,,,,,,257.27661,0.409302,,
,,,,,,,,,,,,257.435878,0.269133,,
,,,,,,,,,,,,257.599278,0.607642,,
,,,,,,,,,,,,257.95996,0.026512,,
,,,,,,,,,,,,258.141686,0.038458,,
,,,,,,,,,,,,258.312331,0.194777,,
,,,,,,,,,,,,258.498539,0.058418,,
,,,,,,,,,,,,258.674944,0.023531,,
,,,,,,,,,,,,258.850393,0.240653,,
,,,,,,,,,,,,259.016371,0.028374,,
,,,,,,,,,,,,259.158985,0.066608,,
,,,,,,,,,,,,259.246157,0.37707,,
,,,,,,,,,,,,259.34252,0.419103,,
,,,,,,,,,,,,259.498109,0.651108,,
,,,,,,,,,,,,259.686546,0.651908,,
,,,,,,,,,,,,259.879066,0.593805,,
,,,,,,,,,,,,260.159144,0.275963,,
,,,,,,,,,,,,260.614384,0.357574,,
,,,,,,,,,,,,261.084965,0.278266,,
,,,,,,,,,,,,261.553987,0.331997,,
,,,,,,,,,,,,261.874268,0.045684,,
,,,,,,,,,,,,262.220755,0.675951,,
,,,,,,,,,,,,262.399125,0.546513,,
,,,,,,,,,,,,262.751726,0.059267,,
,,,,,,,,,,,,262.922212,0.60257,,
,,,,,,,,,,,,263.102072,0.425158,,
,,,,,,,,,,,,263.26113,0.390592,,
,,,,,,,,,,,,263.44265,0.865097,,
,,,,,,,,,,,,263.776406,0.142251,,
,,,,,,,,,,,,264.194001,0.030965,,
,,,,,,,,,,,,264.301995,0.33821,,
,,,,,,,,,,,,264.475966,0.03063,,
,,,,,,,,,,,,264.660066,0.805635,,
,,,,,,,,,,,,264.844844,0.042246,,
,,,,,,,,,,,,265.0155,0.33283,,
,,,,,,,,,,,,265.186734,0.235598,,
,,,,,,,,,,,,265.365674,0.178105,,
,,,,,,,,,,,,265.567865,0.068148,,
,,,,,,,,,,,,265.723681,0.292725,,
,,,,,,,,,,,,265.886467,0.821184,,
,,,,,,,,,,,,266.439096,0.02772,,
,,,,,,,,,,,,266.599614,0.206293,,
,,,,,,,,,,,,266.788023,0.05436,,
,,,,,,,,,,,,266.981397,0.030655,,
,,,,,,,,,,,,267.135481,0.392899,,
,,,,,,,,,,,,267.296791,0.122865,,
,,,,,,,,,,,,267.481997,0.071671,,
,,,,,,,,,,,,267.6419,0.593878,,
,,,,,,,,,,,,267.74701,0.174072,,
,,,,,,,,,,,,267.861531,0.178741,,
,,,,,,,,,,,,267.959958,0.436666,,
,,,,,,,,,,,,268.074629,0.179124,,
,,,,,,,,,,,,268.192797,0.246826,,
,,,,,,,,,,,,268.309905,0.44585,,
,,,,,,,,,,,,268.412612,0.152192,,
,,,,,,,,,,,,268.533954,0.465553,,
,,,,,,,,,,,,268.652781,0.419867,,
,,,,,,,,,,,,268.819554,0.436845,,
,,,,,,,,,,,,269.003653,0.825174,,
,,,,,,,,,,,,269.34166,0.165167,,
,,,,,,,,,,,,269.51257,0.015641,,
,,,,,,,,,,,,269.713155,0.060609,,
,,,,,,,,,,,,269.874413,0.34047,,
,,,,,,,,,,,,270.036121,0.52782,,
,,,,,,,,,,,,270.227656,0.637088,,
,,,,,,,,,,,,270.407276,0.054351,,
,,,,,,,,,,,,270.570613,0.292945,,
,,,,,,,,,,,,270.734729,0.147887,,
,,,,,,,,,,,,270.907168,0.458717,,
,,,,,,,,,,,,271.103341,0.338635,,
,,,,,,,,,,,,271.268921,0.164101,,
,,,,,,,,,,,,271.42866,0.964032,,
,,,,,,,,,,,,271.987023,0.022546,,
,,,,,,,,,,,,272.143995,0.168041,,
,,,,,,,,,,,,272.337358,0.052116,,
,,,,,,,,,,,,272.562476,0.049582,,
,,,,,,,,,,,,272.693903,0.3342,,
,,,,,,,,,,,,272.86351,0.048097,,
,,,,,,,,,,,,273.04085,0.191581,,
,,,,,,,,,,,,273.226601,0.801297,,
,,,,,,,,,,,,273.555538,0.71198,,
,,,,,,,,,,,,273.732048,0.896807,,
,,,,,,,,,,,,273.915264,0.019328,,
,,,,,,,,,,,,274.104914,0.045952,,
,,,,,,,,,,,,274.275293,0.069741,,
,,,,,,,,,,,,274.630179,1.005095,,
,,,,,,,,,,,,274.973817,0.181278,,
,,,,,,,,,,,,275.341672,0.074556,,
,,,,,,,,,,,,275.505985,0.291521,,
,,,,,,,,,,,,275.667912,0.043255,,
,,,,,,,,,,,,275.850538,0.717277,,
,,,,,,,,,,,,276.04307,0.029266,,
,,,,,,,,,,,,276.196446,0.154538,,
,,,,,,,,,,,,276.369051,0.02868,,
,,,,,,,,,,,,276.541872,0.541177,,
,,,,,,,,,,,,276.734562,0.455128,,
,,,,,,,,,,,,276.890244,0.148888,,
,,,,,,,,,,,,277.063665,0.700497,,
,,,,,,,,,,,,277.61929,0.032514,,
,,,,,,,,,,,,277.775973,0.175928,,
,,,,,,,,,,,,277.966728,0.047253,,
,,,,,,,,,,,,278.161262,0.036791,,
,,,,,,,,,,,,278.311316,0.206132,,
,,,,,,,,,,,,278.479552,0.558678,,
,,,,,,,,,,,,278.678045,0.646221,,
,,,,,,,,,,,,278.856627,0.035348,,
,,,,,,,,,,,,279.018141,0.259297,,
,,,,,,,,,,,,279.18383,0.186156,,
,,,,,,,,,,,,279.364677,0.488016,,
,,,,,,,,,,,,279.548418,0.487129,,
,,,,,,,,,,,,279.703708,0.213718,,
,,,,,,,,,,,,279.869538,0.573373,,
,,,,,,,,,,,,280.056362,0.597675,,
,,,,,,,,,,,,280.239891,0.039976,,
,,,,,,,,,,,,280.414225,0.057283,,
,,,,,,,,,,,,280.578945,0.148329,,
,,,,,,,,,,,,280.766637,0.06046,,
,,,,,,,,,,,,280.989692,0.044834,,
,,,,,,,,,,,,281.115707,0.286346,,
,,,,,,,,,,,,281.279857,0.554024,,
,,,,,,,,,,,,281.480568,0.616716,,
,,,,,,,,,,,,281.681099,0.046142,,
,,,,,,,,,,,,281.825422,0.240119,,
,,,,,,,,,,,,281.994063,0.199206,,
,,,,,,,,,,,,282.172466,0.514256,,
,,,,,,,,,,,,282.364036,0.507593,,
,,,,,,,,,,,,282.524492,0.228825,,
,,,,,,,,,,,,282.688025,0.648172,,
,,,,,,,,,,,,282.882201,0.645106,,
,,,,,,,,,,,,283.065832,0.028201,,
,,,,,,,,,,,,283.23981,0.040038,,
,,,,,,,,,,,,283.412353,0.165288,,
,,,,,,,,,,,,283.585027,0.027625,,
,,,,,,,,,,,,283.776617,0.043264,,
,,,,,,,,,,,,283.935347,0.264109,,
,,,,,,,,,,,,284.097958,0.557253,,
,,,,,,,,,,,,284.299012,0.620759,,
,,,,,,,,,,,,284.496775,0.090831,,
,,,,,,,,,,,,284.650192,0.237722,,
,,,,,,,,,,,,284.818564,0.236083,,
,,,,,,,,,,,,285.000581,0.425846,,
,,,,,,,,,,,,285.186526,0.472447,,
,,,,,,,,,,,,285.346985,0.253688,,
,,,,,,,,,,,,285.510805,0.585927,,
,,,,,,,,,,,,285.704752,0.556561,,
,,,,,,,,,,,,285.907731,0.022907,,
,,,,,,,,,,,,286.055927,0.057056,,
,,,,,,,,,,,,286.220574,0.121972,,
,,,,,,,,,,,,286.395811,0.045936,,
,,,,,,,,,,,,286.595567,0.03433,,
,,,,,,,,,,,,286.754509,0.203368,,
,,,,,,,,,,,,286.919021,0.542197,,
,,,,,,,,,,,,287.114402,0.569094,,
,,,,,,,,,,,,287.300931,0.037094,,
,,,,,,,,,,,,287.457511,0.210694,,
,,,,,,,,,,,,287.63168,0.21375,,
,,,,,,,,,,,,287.809185,0.435668,,
,,,,,,,,,,,,287.99471,0.476685,,
,,,,,,,,,,,,288.160653,0.120004,,
,,,,,,,,,,,,288.321513,0.547442,,
,,,,,,,,,,,,288.508099,0.546554,,
,,,,,,,,,,,,288.727872,0.032123,,
,,,,,,,,,,,,288.871169,0.027074,,
,,,,,,,,,,,,289.033832,0.163666,,
,,,,,,,,,,,,289.217612,0.043983,,
,,,,,,,,,,,,289.414102,0.061075,,
,,,,,,,,,,,,289.569033,0.258762,,
,,,,,,,,,,,,289.734523,0.552561,,
,,,,,,,,,,,,289.934638,0.660705,,
,,,,,,,,,,,,290.12403,0.07068,,
,,,,,,,,,,,,290.282778,0.183821,,
,,,,,,,,,,,,290.449419,0.204489,,
,,,,,,,,,,,,290.633737,0.454999,,
,,,,,,,,,,,,290.815793,0.446328,,
,,,,,,,,,,,,290.976019,0.245492,,
,,,,,,,,,,,,291.139572,0.554515,,
,,,,,,,,,,,,291.330601,0.549874,,
,,,,,,,,,,,,291.524142,0.034927,,
,,,,,,,,,,,,291.69193,0.031947,,
,,,,,,,,,,,,291.856932,0.181005,,
,,,,,,,,,,,,292.02976,0.022558,,
,,,,,,,,,,,,292.230859,0.067884,,
,,,,,,,,,,,,292.379194,0.305808,,
,,,,,,,,,,,,292.542333,0.466141,,
,,,,,,,,,,,,292.740828,0.575011,,
,,,,,,,,,,,,292.932825,0.057105,,
,,,,,,,,,,,,293.08579,0.248161,,
,,,,,,,,,,,,293.247674,0.197264,,
,,,,,,,,,,,,293.429999,0.420071,,
,,,,,,,,,,,,293.617415,0.474355,,
,,,,,,,,,,,,293.770889,0.210185,,
,,,,,,,,,,,,293.937508,0.475302,,
,,,,,,,,,,,,294.133922,0.54072,,
,,,,,,,,,,,,294.331971,0.036379,,
,,,,,,,,,,,,294.491907,0.03766,,
,,,,,,,,,,,,294.658644,0.160203,,
,,,,,,,,,,,,294.840321,0.042609,,
,,,,,,,,,,,,295.064746,0.033842,,
,,,,,,,,,,,,295.196364,0.301921,,
,,,,,,,,,,,,295.363467,0.51084,,
,,,,,,,,,,,,295.564587,0.553747,,
,,,,,,,,,,,,295.766608,0.032263,,
,,,,,,,,,,,,295.910011,0.274304,,
,,,,,,,,,,,,296.07631,0.134492,,
,,,,,,,,,,,,296.255584,0.483759,,
,,,,,,,,,,,,296.443609,0.415675,,
,,,,,,,,,,,,296.598135,0.22192,,
,,,,,,,,,,,,296.77059,0.536898,,
,,,,,,,,,,,,296.96373,0.571945,,
,,,,,,,,,,,,297.156518,0.045046,,
,,,,,,,,,,,,297.31506,0.066059,,
,,,,,,,,,,,,297.486599,0.171474,,
,,,,,,,,,,,,297.669413,0.037788,,
,,,,,,,,,,,,297.860113,0.03835,,
,,,,,,,,,,,,298.018377,0.242964,,
,,,,,,,,,,,,298.187315,0.507405,,
,,,,,,,,,,,,298.385264,0.559486,,
,,,,,,,,,,,,298.566968,0.115797,,
,,,,,,,,,,,,298.728429,0.293945,,
,,,,,,,,,,,,298.902301,0.157127,,
,,,,,,,,,,,,299.076743,0.46215,,
,,,,,,,,,,,,299.262378,0.463775,,
,,,,,,,,,,,,299.422522,0.23367,,
,,,,,,,,,,,,299.592579,0.551292,,
,,,,,,,,,,,,299.785286,0.648459,,
,,,,,,,,,,,,300.023844,0.043517,,
,,,,,,,,,,,,300.136331,0.038491,,
,,,,,,,,,,,,300.307265,0.20211,,
,,,,,,,,,,,,300.484393,0.029215,,
,,,,,,,,,,,,300.836274,0.211222,,
,,,,,,,,,,,,301.002043,0.558897,,
,,,,,,,,,,,,301.19524,0.557653,,
,,,,,,,,,,,,301.384493,0.040672,,
,,,,,,,,,,,,301.539726,0.188459,,
,,,,,,,,,,,,301.699682,0.178907,,
,,,,,,,,,,,,301.880511,0.400759,,
,,,,,,,,,,,,302.066675,0.504734,,
,,,,,,,,,,,,302.221526,0.312904,,
,,,,,,,,,,,,302.392302,0.633224,,
,,,,,,,,,,,,302.585724,0.584518,,
,,,,,,,,,,,,302.950091,0.052867,,
,,,,,,,,,,,,303.108673,0.181995,,
,,,,,,,,,,,,303.294928,0.032747,,
,,,,,,,,,,,,303.532325,0.031618,,
,,,,,,,,,,,,303.650317,0.273226,,
,,,,,,,,,,,,303.818028,0.546637,,
,,,,,,,,,,,,304.018666,0.576455,,
,,,,,,,,,,,,304.212305,0.049747,,
,,,,,,,,,,,,304.373402,0.297514,,
,,,,,,,,,,,,304.544415,0.209803,,
,,,,,,,,,,,,304.72461,0.447051,,
,,,,,,,,,,,,304.906998,0.45863,,
,,,,,,,,,,,,305.067081,0.176363,,
,,,,,,,,,,,,305.231135,0.579262,,
,,,,,,,,,,,,305.421754,0.638768,,
,,,,,,,,,,,,305.617981,0.020803,,
,,,,,,,,,,,,305.78393,0.069133,,
,,,,,,,,,,,,305.949923,0.191174,,
,,,,,,,,,,,,306.133237,0.034103,,
,,,,,,,,,,,,306.349015,0.035443,,
,,,,,,,,,,,,306.486398,0.216754,,
,,,,,,,,,,,,306.650771,0.584789,,
,,,,,,,,,,,,306.849945,0.62688,,
,,,,,,,,,,,,307.045766,0.064271,,
,,,,,,,,,,,,307.204575,0.229922,,
,,,,,,,,,,,,307.37121,0.22608,,
,,,,,,,,,,,,307.550582,0.39337,,
,,,,,,,,,,,,307.734234,0.488,,
,,,,,,,,,,,,307.887579,0.225595,,
,,,,,,,,,,,,308.057934,0.542553,,
,,,,,,,,,,,,308.250807,0.634081,,
,,,,,,,,,,,,308.437279,0.02718,,
,,,,,,,,,,,,308.611059,0.075538,,
,,,,,,,,,,,,308.777031,0.200922,,
,,,,,,,,,,,,308.958154,0.063031,,
,,,,,,,,,,,,309.148733,0.051932,,
,,,,,,,,,,,,309.304577,0.304078,,
,,,,,,,,,,,,309.477524,0.596208,,
,,,,,,,,,,,,309.665285,0.602817,,
,,,,,,,,,,,,309.869422,0.033822,,
,,,,,,,,,,,,309.979881,0.300178,,
,,,,,,,,,,,,310.088777,0.494112,,
,,,,,,,,,,,,310.206555,0.093574,,
,,,,,,,,,,,,310.339221,0.070843,,
,,,,,,,,,,,,310.444478,0.302535,,
,,,,,,,,,,,,310.548631,0.520029,,
,,,,,,,,,,,,310.662524,0.248413,,
,,,,,,,,,,,,310.763828,0.02339,,
,,,,,,,,,,,,310.879331,0.282397,,
,,,,,,,,,,,,310.989356,0.362838,,
,,,,,,,,,,,,311.107774,0.30207,,
,,,,,,,,,,,,311.239964,0.509376,,
,,,,,,,,,,,,311.502019,0.544919,,
,,,,,,,,,,,,311.757892,0.536223,,
,,,,,,,,,,,,311.990108,0.836254,,
,,,,,,,,,,,,312.768158,0.782625,,
,,,,,,,,,,,,312.843332,0.070339,,
,,,,,,,,,,,,313.339319,0.718578,,
,,,,,,,,,,,,317.433611,0.039696,,
,,,,,,,,,,,,317.520436,0.127244,,
