Frame,Time,X,Y
675,27,169.339205,127.489881
676,27.04,169.774811,128.357744
677,27.08,170.496069,129.059435
678,27.12,170.690918,129.885247
679,27.16,170.6022,130.364509
680,27.2,170.103451,130.670762
681,27.24,169.161765,130.631381
682,27.28,167.850952,130.600276
683,27.32,166.284477,130.374364
684,27.36,164.432416,130.116072
685,27.4,162.605436,129.497257
686,27.44,160.865255,128.962499
687,27.48,158.978427,128.507767
688,27.52,157.21898,128.538038
689,27.56,155.684493,128.651248
690,27.6,154.051365,128.87424
691,27.64,152.4881,128.956271
692,27.68,151.044119,129.319461
693,27.72,149.462513,129.561433
694,27.76,148.006339,130.109005
695,27.8,146.753778,130.659423
696,27.84,145.62881,131.475872
697,27.88,144.616936,132.231932
698,27.92,143.812926,133.23794
699,27.96,143.130556,134.238982
700,28,142.520559,135.148521
701,28.04,141.942516,135.525057
702,28.08,141.407749,135.861502
703,28.12,140.912359,135.850962
704,28.16,140.50797,135.942096
705,28.2,140.208323,135.901617
706,28.24,139.909412,135.917223
707,28.28,139.846866,135.870794
708,28.32,139.866512,135.839778
709,28.36,140.136819,135.743253
710,28.4,140.440294,135.783945
711,28.44,140.907346,135.743912
712,28.48,141.259567,135.716571
713,28.52,141.487627,135.444873
714,28.56,141.584744,135.275765
715,28.6,141.600053,134.943486
716,28.64,141.608567,134.794807
717,28.68,141.616386,134.804063
718,28.72,141.733895,135.078882
719,28.76,141.958129,135.371378
720,28.8,142.370847,136.065246
721,28.84,142.803516,136.686759
722,28.88,143.127377,137.432881
723,28.92,143.454084,137.810696
724,28.96,143.723239,138.027084
725,29,144.140204,138.016886
726,29.04,144.517423,137.920374
727,29.08,145.151166,137.728348
728,29.12,145.842251,137.448386
729,29.16,146.821525,137.08173
730,29.2,147.910543,136.928734
731,29.24,149.170161,136.894285
732,29.28,150.485314,137.012352
733,29.32,151.841456,137.119306
734,29.36,153.185318,137.23511
735,29.4,154.588396,137.191678
736,29.44,155.991635,137.145149
737,29.48,157.336732,137.08946
738,29.52,158.771213,137.095893
739,29.56,160.289848,137.045799
740,29.6,162.024322,137.235239
741,29.64,163.653243,137.690702
742,29.68,165.306157,138.355331
743,29.72,167.008132,138.632389
744,29.76,168.233982,138.877124
745,29.8,169.352697,138.836787
746,29.84,170.062979,138.83394
747,29.88,170.432825,138.633097
748,29.92,170.579765,138.453951
749,29.96,170.576724,138.116365
750,30,170.514831,137.972313
751,30.04,170.389148,137.695793
752,30.08,170.274002,137.442235
753,30.12,169.988192,137.19738
754,30.16,169.630687,136.954067
755,30.2,169.476916,136.483123
756,30.24,169.560849,136.248423
757,30.28,169.702075,136.121487
758,30.32,169.972697,136.323256
759,30.36,170.076322,136.622357
760,30.4,170.206981,137.010142
761,30.44,170.290835,137.285863
762,30.48,170.346134,137.776738
763,30.52,170.262102,138.026703
764,30.56,170.064568,138.365313
765,30.6,169.619445,138.421988
766,30.64,168.957449,138.499046
767,30.68,168.075458,138.366961
768,30.72,167.098808,138.236313
769,30.76,165.914006,137.911555
770,30.8,164.702287,137.505685
771,30.84,163.382578,136.80096
772,30.88,162.078807,136.425694
773,30.92,160.841192,136.288922
774,30.96,159.576775,136.587553
775,31,158.372896,136.893026
776,31.04,157.333769,137.242169
777,31.08,156.159254,137.294154
778,31.12,154.907238,137.422587
779,31.16,153.645011,137.495136
780,31.2,152.359879,137.663309
781,31.24,151.143662,137.777823
782,31.28,150.038189,138.103707
783,31.32,148.908015,138.236659
784,31.36,147.743552,138.413433
785,31.4,146.795902,138.505615
786,31.44,145.991574,138.698514
787,31.48,145.216894,138.700372
788,31.52,144.61901,138.713479
789,31.56,144.173099,138.664491
790,31.6,143.741169,138.629375
791,31.64,143.409766,138.459337
792,31.68,143.267745,138.415413
793,31.72,143.324968,138.30155
794,31.76,143.391446,138.261071
795,31.8,143.542218,138.13067
796,31.84,143.777006,138.076609
797,31.88,144.129918,138.009665
798,31.92,144.280807,137.938019
799,31.96,144.528027,137.745433
800,32,144.72217,137.631261
801,32.04,144.905074,137.369017
802,32.08,145.084724,137.29112
803,32.12,145.331403,137.223216
804,32.16,145.535824,137.326218
805,32.2,145.819328,137.537553
806,32.24,146.176839,137.978117
807,32.28,146.421143,138.37109
808,32.32,146.653519,138.784555
809,32.36,146.815297,138.967139
810,32.4,146.975819,139.10508
811,32.44,147.232123,139.068288
812,32.48,147.618178,139.045403
813,32.52,148.170418,138.906057
814,32.56,148.821689,138.769996
815,32.6,149.729306,138.427342
816,32.64,150.720985,138.317562
817,32.68,151.848296,138.303402
818,32.72,153.043649,138.367954
819,32.76,154.294375,138.382995
820,32.8,155.481271,138.39081
821,32.84,156.52635,138.034592
822,32.88,157.323049,137.408823
823,32.92,158.182027,136.351162
824,32.96,158.955744,134.616022
825,33,159.470995,132.21486
826,33.04,160.048785,130.143445
827,33.08,160.896549,128.165265
828,33.12,161.748988,126.972396
829,33.16,162.587621,125.886937
830,33.2,163.358409,125.383144
831,33.24,164.177629,124.841373
832,33.28,164.76666,124.573579
833,33.32,165.132954,124.1376
834,33.36,165.252696,123.960041
835,33.4,165.21723,123.791239
836,33.44,164.913031,123.691077
837,33.48,164.580307,123.448288
838,33.52,164.027679,123.198103
839,33.56,163.463397,122.704593
