Bass,Bass peak,Clave,Clave peak,Guitar,Guitar peak,Tres,Tres peak,Bongos,Bongos peak,Bell,Bell peak,Conga,Conga peak
,,274.918324,0.25532,,,,,351.629504,0.346744,,,313.679574,0.189019
,,275.090953,0.312168,,,,,351.787323,0.502394,,,313.82189,0.510672
,,275.197563,0.180998,,,,,351.95421,0.683768,,,314.067232,0.059086
,,275.31431,0.289346,,,,,352.118238,0.565646,,,314.207772,0.072125
,,275.434933,0.112945,,,,,352.278706,0.747305,,,314.352695,0.018415
,,275.605229,0.225808,,,,,352.460742,0.525429,,,314.469232,0.16466
,,275.768802,0.252645,,,,,352.617278,0.632039,,,314.599605,0.600946
,,275.939807,0.278709,,,,,352.787483,0.598431,,,314.728409,0.04933
,,276.116625,0.310242,,,,,352.979962,0.559221,,,314.885531,0.021088
,,276.26796,0.23534,,,,,353.137063,0.511226,,,314.989559,0.238005
,,276.450859,0.276027,,,,,353.304488,0.044724,,,315.100293,0.220749
,,276.605371,0.461135,,,,,353.489964,0.326418,,,315.238554,0.109724
,,276.834154,0.151474,,,,,353.653599,0.716151,,,315.38132,0.043422
,,276.987401,0.094686,,,,,353.887685,0.692142,,,315.482548,0.124387
,,277.129028,0.088653,,,,,354.133936,0.429369,,,315.602764,0.517593
,,277.242213,0.252336,,,,,354.379545,0.778176,,,315.731005,0.365794
,,277.36903,0.36521,,,,,354.652449,0.325198,,,315.8757,0.481073
,,277.53425,0.307978,,,,,354.889716,0.643252,,,316.0009,0.025189
,,277.642858,0.04236,,,,,355.148148,0.265842,,,316.104302,0.056709
,,277.75595,0.138159,,,,,355.370542,0.338597,,,316.25392,0.066459
,,277.868251,0.21308,,,,,355.506993,0.723471,,,316.395623,0.045744
,,278.036484,0.275623,,,,,355.654032,0.415089,,,316.504524,0.572441
,,278.256977,0.15527,,,,,355.805553,0.732474,,,316.636992,0.662652
,,278.386163,0.334928,,,,,356.175235,0.528182,,,316.76554,0.079324
,,278.509624,0.06352,,,,,356.397976,0.503112,,,316.917141,0.023621
,,278.659124,0.475087,,,,,356.537429,0.818833,,,317.018066,0.293521
,,278.880857,0.160411,,,,,356.777758,0.080605,,,317.131972,0.255955
,,279.096558,0.131483,,,,,356.8905,0.607625,,,317.268025,0.062759
,,279.303784,0.233532,,,,,357.127744,0.027363,,,317.41924,0.045341
,,279.439019,0.417151,,,,,357.284057,0.070299,,,317.510233,0.198401
,,279.557759,0.121524,,,,,357.389026,0.109104,,,317.64385,0.468088
,,279.664586,0.03408,,,,,357.507417,0.505878,,,317.772106,0.337305
,,279.791055,0.2066,,,,,357.66089,0.687109,,,317.915035,0.470931
,,279.931822,0.156515,,,,,357.873771,0.590006,,,318.155316,0.064963
,,280.069262,0.04114,,,,,358.010216,0.708577,,,318.295354,0.128031
,,280.320034,0.200695,,,,,358.150807,0.747298,,,318.431571,0.031359
,,280.452659,0.314463,,,,,358.368084,0.458298,,,318.544055,0.339223
,,280.581588,0.093617,,,,,358.502959,0.566431,,,318.670519,0.665948
,,280.732057,0.292072,,,,,358.693631,0.535738,,,318.839622,0.01978
,,280.96591,0.104644,,,,,358.869402,0.651036,,,318.947872,0.035609
,,281.116951,0.107529,,,,,359.005438,0.597763,,,319.05564,0.225967
,,281.253004,0.089914,,,,,359.137247,0.886794,,,319.163952,0.22977
,,281.372333,0.221185,,,,,359.304113,0.550537,,,319.305089,0.108833
,,281.502182,0.328778,,,,,359.491281,0.593951,,,319.455197,0.024907
,,281.641448,0.104049,,,,,359.690204,0.728604,,,319.552213,0.142385
,,281.769387,0.068488,,,,,359.868895,0.658341,,,319.684266,0.500152
,,281.919982,0.238315,,,,,360.003988,0.587192,,,319.807594,0.234236
,,282.149606,0.118864,,,,,360.144217,1.002516,,,319.95588,0.496566
,,282.294739,0.026175,,,,,360.359989,0.637976,,,320.329327,0.107007
,,282.399732,0.188521,,,,,360.506078,0.60158,,,320.582944,0.225638
,,282.523204,0.316518,,,,,360.69227,0.539948,,,320.712862,0.60656
,,282.70189,0.060876,,,,,360.789986,0.021796,,,320.985948,0.03342
,,282.82424,0.329846,,,,,360.87386,0.557964,,,321.114399,0.179627
,,283.016623,0.148369,,,,,360.998563,0.594197,,,321.223564,0.160517
,,283.237731,0.064256,,,,,361.133579,0.855823,,,321.359504,0.083532
,,283.338624,0.050335,,,,,361.308386,0.543023,,,321.50974,0.02996
,,283.449563,0.284456,,,,,361.512247,0.546243,,,321.625284,0.139919
,,283.570986,0.291453,,,,,361.649258,0.678264,,,321.742978,0.520063
,,283.739681,0.086825,,,,,361.836061,0.442773,,,321.872299,0.461398
,,283.846037,0.067734,,,,,361.987111,0.645211,,,322.021623,0.547958
,,284.009064,0.141904,,,,,362.137895,0.592243,,,322.266196,0.100189
,,284.115898,0.046591,,,,,362.308011,0.480869,,,322.411584,0.085267
,,284.276712,0.234466,,,,,362.479406,0.529118,,,322.553618,0.019723
,,284.496013,0.183361,,,,,362.64367,0.792989,,,322.670677,0.325782
,,284.602118,0.242326,,,,,362.807674,0.576162,,,322.802522,0.634689
,,284.72919,0.170942,,,,,362.98324,0.435365,,,322.940562,0.065967
,,284.877989,0.322065,,,,,363.124334,0.332001,,,323.085147,0.020748
,,284.983587,0.069552,,,,,363.282934,0.80151,,,323.199723,0.228806
,,285.091064,0.111351,,,,,363.484763,0.614418,,,323.308565,0.182507
,,285.300722,0.129584,,,,,363.644174,0.65943,,,323.44879,0.1167
,,285.469704,0.180763,,,,,363.796019,0.060195,,,323.704051,0.206021
,,285.639856,0.308791,,,,,363.886992,0.601415,,,323.833249,0.465121
,,285.797518,0.107696,,,,,364.006821,0.17707,,,323.967041,0.268095
,,286.007082,0.093722,,,,,364.128596,0.028095,,,324.109169,0.519204
,,286.138841,0.194763,,,,,364.292399,0.124017,,,324.351685,0.027543
,,286.278227,0.147237,,,,,364.397941,0.085827,,,324.493761,0.116401
,,286.537999,0.206277,,,,,364.508922,0.559768,,,324.648137,0.098973
,,286.663018,0.268756,,,,,364.646104,0.692033,,,324.738323,0.293611
,,286.788483,0.139741,,,,,364.789584,0.044155,,,324.866176,0.561745
,,286.932888,0.366696,,,,,364.884629,0.628481,,,325.003809,0.087098
,,287.05792,0.032002,,,,,365.138925,0.742721,,,325.160181,0.075208
,,287.187302,0.084503,,,,,365.270179,0.222504,,,325.252345,0.312649
,,287.338369,0.031513,,,,,365.388368,0.48714,,,325.366813,0.214509
,,287.595085,0.134415,,,,,365.526334,0.02806,,,325.504407,0.13129
,,287.726001,0.310139,,,,,365.636657,0.577942,,,325.67242,0.094078
,,287.86433,0.086047,,,,,365.882948,0.679336,,,325.755022,0.140307
,,287.995728,0.092254,,,,,366.027772,0.311578,,,325.881333,0.503858
,,288.107666,0.226351,,,,,366.145018,0.394569,,,326.003957,0.379288
,,288.230016,0.148012,,,,,366.384827,0.66852,,,326.153569,0.575258
,,288.374866,0.175791,,,,,366.63464,0.614152,,,326.399428,0.01714
,,288.629875,0.25021,,,,,366.771914,0.217858,,,326.533216,0.065559
,,288.756713,0.279857,,,,,366.885941,0.282419,,,326.686164,0.064209
,,288.88138,0.111198,,,,,367.16164,0.482469,,,326.779201,0.293676
,,289.032036,0.300644,,,,,367.37295,0.696579,,,326.90632,0.683196
,,289.155914,0.032751,,,,,367.513309,0.038477,,,327.047418,0.029876
,,289.275828,0.216562,,,,,367.624422,0.502371,,,327.194347,0.07692
,,289.425074,0.030142,,,,,367.910511,0.421443,,,327.298959,0.142597
,,289.59604,0.09919,,,,,368.125315,0.448669,,,327.409186,0.23104
,,289.820616,0.298434,,,,,368.251668,0.09581,,,327.543577,0.106541
,,289.966867,0.040202,,,,,368.370681,0.378201,,,327.795969,0.21438
,,290.176913,0.208184,,,,,368.618781,0.560931,,,327.926466,0.510246
,,290.326396,0.157786,,,,,368.763907,0.185016,,,328.05102,0.350411
,,290.45473,0.081879,,,,,368.879225,0.230112,,,328.205264,0.55799
,,290.57531,0.054202,,,,,369.118907,0.492605,,,328.456231,0.031233
,,290.719189,0.191631,,,,,369.245474,0.075304,,,328.593538,0.062842
,,290.842699,0.267036,,,,,369.371079,0.290632,,,328.844862,0.221191
,,291.015648,0.204476,,,,,369.503951,0.020925,,,328.977338,0.669221
,,291.128002,0.314029,,,,,369.602178,0.456644,,,329.121261,0.01658
,,291.238306,0.031284,,,,,369.729878,0.140729,,,329.375016,0.153985
,,291.354353,0.10561,,,,,369.856479,0.173345,,,329.477301,0.18047
,,291.476132,0.257697,,,,,370.097479,0.576473,,,329.621247,0.134487
,,291.646903,0.215894,,,,,370.225258,0.078262,,,329.872885,0.140741
,,291.816894,0.283865,,,,,370.351666,0.13146,,,329.994665,0.578498
,,291.918647,0.145755,,,,,370.487197,0.570923,,,330.120027,0.183086
,,292.038957,0.042077,,,,,370.612037,0.419051,,,330.26371,0.44144
,,292.1704,0.325131,,,,,370.77252,0.534788,,,330.520819,0.033604
,,292.364509,0.328851,,,,,370.954762,0.678239,,,330.660117,0.133741
,,292.516862,0.069142,,,,,371.110909,0.143947,,,330.896029,0.122959
,,292.62926,0.035266,,,,,371.275889,0.681147,,,331.044545,0.643269
,,292.769165,0.168578,,,,,371.440292,0.502125,,,331.173085,0.03742
,,292.895629,0.331693,,,,,371.618138,0.728637,,,331.326631,0.032028
,,293.047004,0.177268,,,,,371.768911,0.213906,,,331.435854,0.150092
,,293.168561,0.417641,,,,,371.945224,0.290764,,,331.542343,0.245603
,,293.316537,0.119266,,,,,372.109955,0.3737,,,331.680744,0.155471
,,293.418063,0.051952,,,,,372.281472,0.312436,,,331.933295,0.078635
,,293.568294,0.085286,,,,,372.440485,0.351672,,,332.065157,0.455837
,,293.690379,0.037245,,,,,372.605765,0.564937,,,332.193542,0.130537
,,293.793174,0.446612,,,,,372.767547,0.294744,,,332.34251,0.53087
,,293.933735,0.353615,,,,,372.947321,0.349398,,,332.590511,0.028386
,,294.085631,0.096302,,,,,373.093183,0.054141,,,332.728011,0.104536
,,294.303524,0.327018,,,,,373.340206,0.510463,,,332.97496,0.182648
,,294.439707,0.172499,,,,,373.480829,0.022306,,,333.109907,0.649271
,,294.577314,0.359122,,,,,373.606959,0.764619,,,333.387172,0.021213
,,294.700006,0.02979,,,,,373.834271,0.227545,,,333.506534,0.11641
,,294.801895,0.385389,,,,,374.253282,0.112301,,,333.605383,0.184032
,,294.960444,0.314154,,,,,374.35403,0.077062,,,333.725055,0.064308
,,295.089193,0.175969,,,,,374.457232,0.584665,,,333.882936,0.069431
,,295.234148,0.351826,,,,,374.58371,0.251372,,,334.004942,0.230085
,,295.466954,0.067934,,,,,374.714313,0.481805,,,334.126701,0.484143
,,295.620911,0.035564,,,,,374.842306,0.630803,,,334.260183,0.10896
,,295.73243,0.035227,,,,,374.939667,0.245223,,,334.399603,0.421055
,,295.883302,0.09155,,,,,375.06321,0.702969,,,334.635649,0.028768
,,296.030946,0.351998,,,,,375.191317,0.375507,,,334.769866,0.085672
,,296.181196,0.076245,,,,,375.282422,0.272678,,,334.89841,0.027321
,,296.296972,0.064336,,,,,375.413637,0.541726,,,335.007238,0.232646
,,296.401879,0.130268,,,,,375.549542,0.504615,,,335.131208,0.566986
,,296.521009,0.221054,,,,,375.663766,0.439382,,,335.516632,0.228565
,,296.668512,0.09246,,,,,375.814238,0.491979,,,335.630323,0.216617
,,296.917104,0.272271,,,,,375.945884,0.328629,,,335.769357,0.106613
,,297.04861,0.399975,,,,,376.0578,0.338351,,,336.015076,0.16004
,,297.176477,0.110417,,,,,376.191725,0.570098,,,336.145217,0.47881
,,297.323986,0.424949,,,,,376.323471,0.505573,,,336.281442,0.216369
,,297.554869,0.096263,,,,,376.416989,0.360809,,,336.423514,0.462417
,,297.709291,0.061339,,,,,376.53864,0.596849,,,336.665793,0.034378
,,297.867959,0.084578,,,,,376.670661,0.358202,,,336.813682,0.055373
,,297.972247,0.190745,,,,,376.767631,0.164847,,,336.955557,0.045351
,,298.109229,0.391499,,,,,376.899963,0.583507,,,337.082946,0.238774
,,298.248039,0.070746,,,,,377.039197,0.519063,,,337.208665,0.629737
,,298.447682,0.277267,,,,,377.147496,0.260939,,,337.349882,0.030588
,,298.612328,0.131784,,,,,377.275618,0.467761,,,337.612747,0.162654
,,298.739025,0.102923,,,,,377.412768,0.332862,,,337.712311,0.181423
,,298.992795,0.165333,,,,,377.519032,0.23131,,,337.856568,0.07754
,,299.13218,0.324914,,,,,377.658788,0.539194,,,338.112894,0.182322
,,299.296891,0.074645,,,,,377.793701,0.601386,,,338.239252,0.53866
,,299.418544,0.399398,,,,,377.892372,0.409656,,,338.374668,0.133438
,,299.532397,0.114649,,,,,378.020603,0.691033,,,338.518194,0.43423
,,299.670538,0.030816,,,,,378.161406,0.44052,,,338.757362,0.053381
,,299.789023,0.123529,,,,,378.250389,0.091882,,,338.910188,0.086821
,,299.926783,0.071094,,,,,378.387227,0.592777,,,339.169283,0.135663
,,300.034229,0.23956,,,,,378.521587,0.520704,,,339.293506,0.622897
,,300.160071,0.408691,,,,,378.628358,0.406298,,,339.439982,0.026676
,,300.30649,0.17903,,,,,378.757655,0.685101,,,339.565629,0.016293
,,300.542159,0.353514,,,,,378.89366,0.578834,,,339.685414,0.13991
,,300.656401,0.130036,,,,,378.988649,0.175785,,,339.787172,0.202349
,,300.796439,0.207009,,,,,379.127025,0.583255,,,339.931827,0.088627
,,300.950289,0.198668,,,,,379.265856,0.643494,,,340.18084,0.252247
,,301.184821,0.264468,,,,,379.381876,0.328475,,,340.308367,0.47069
,,301.336507,0.265845,,,,,379.521345,0.757726,,,340.43552,0.139556
,,301.478621,0.406622,,,,,379.64421,0.299748,,,340.578431,0.478469
,,301.584573,0.033957,,,,,379.743629,0.22344,,,340.812876,0.072591
,,301.701467,0.184475,,,,,379.855063,0.088611,,,340.956535,0.088202
,,301.848357,0.030557,,,,,379.956518,0.19231,,,341.09029,0.046079
,,302.089688,0.38986,,,,,380.080389,0.24076,,,341.203163,0.18619
,,302.233251,0.353897,,,,,380.188199,0.175167,,,341.327911,0.469059
,,302.369509,0.061036,,,,,380.33556,0.602487,,,341.467945,0.04719
,,302.49906,0.151238,,,,,380.511993,0.520707,,,341.70877,0.225704
,,302.615977,0.180758,,,,,380.597083,0.263523,,,341.814566,0.19999
,,302.726164,0.068576,,,,,380.71392,0.330886,,,341.956907,0.104343
,,302.854913,0.142229,,,,,380.840102,0.215165,,,342.203191,0.234181
,,303.111475,0.219855,,,,,380.960059,0.015323,,,342.332796,0.412825
,,303.25003,0.299606,,,,,381.11525,0.209811,,,342.465939,0.185385
,,303.385093,0.211202,,,,,381.205537,0.12759,,,342.609017,0.462709
,,303.530954,0.506317,,,,,381.327913,0.592456,,,342.737339,0.026215
,,303.661118,0.098165,,,,,381.46484,0.517154,,,342.853696,0.037098
,,303.808651,0.061032,,,,,381.685111,0.653916,,,342.981871,0.09506
,,303.915537,0.049029,,,,,381.813652,0.140922,,,343.130858,0.023078
,,304.056364,0.109996,,,,,381.927971,0.033718,,,343.242481,0.179649
,,304.168631,0.070707,,,,,382.086536,0.135015,,,343.371529,0.582514
,,304.306649,0.34163,,,,,382.163343,0.251842,,,343.506897,0.061425
,,304.443165,0.059706,,,,,382.245316,0.346007,,,343.644316,0.018631
,,304.567667,0.095777,,,,,382.341795,0.378774,,,343.767019,0.112543
,,304.695193,0.132216,,,,,382.569052,0.444386,,,343.865324,0.202903
,,304.808244,0.148031,,,,,382.812544,0.240827,,,344.017974,0.087091
,,304.948718,0.149827,,,,,382.942279,0.025216,,,344.270873,0.232273
,,305.196554,0.163672,,,,,383.08785,0.141478,,,344.39921,0.418747
,,305.326274,0.383161,,,,,383.189906,0.151324,,,344.53374,0.130064
,,305.461955,0.121971,,,,,383.305558,0.483133,,,344.672026,0.470439
,,305.605652,0.423173,,,,,383.429622,0.525637,,,344.909339,0.017378
,,305.841616,0.154702,,,,,383.666617,0.436002,,,345.055134,0.076005
,,305.989318,0.054635,,,,,383.923634,0.316115,,,345.181409,0.016601
,,306.124526,0.042859,,,,,384.16288,0.203747,,,345.303157,0.19844
,,306.247975,0.274028,,,,,384.302143,0.731982,,,345.425549,0.571054
,,306.372189,0.331177,,,,,384.443212,0.248824,,,345.566322,0.049373
,,306.521172,0.06954,,,,,384.557297,0.034607,,,345.691256,0.029523
,,306.648729,0.083007,,,,,384.643434,0.320146,,,345.802565,0.109493
,,306.776368,0.103955,,,,,384.793715,0.355027,,,345.918611,0.177936
,,306.879372,0.19525,,,,,384.948777,0.627467,,,346.053565,0.091314
,,307.022936,0.099148,,,,,385.099973,0.4563,,,346.30756,0.2118
,,307.175105,0.125054,,,,,385.277498,0.437746,,,346.433924,0.429159
,,307.411343,0.306374,,,,,385.429686,0.395557,,,346.561923,0.123249
,,307.589518,0.240593,,,,,385.585695,0.734815,,,346.703302,0.498029
,,307.693052,0.29522,,,,,385.751999,0.347586,,,346.937187,0.05384
,,307.901592,0.047865,,,,,385.909392,0.372617,,,347.080069,0.07096
,,308.037027,0.122518,,,,,386.071239,0.275309,,,347.208838,0.018697
,,308.240272,0.297917,,,,,386.243933,0.680506,,,347.325031,0.141122
,,308.423312,0.319678,,,,,386.402359,0.361304,,,347.445005,0.530963
,,308.57814,0.032132,,,,,386.568272,0.371902,,,347.587188,0.058317
,,308.704351,0.13661,,,,,386.746727,0.394862,,,347.711415,0.040519
,,308.810462,0.541749,,,,,386.899645,0.600953,,,347.831213,0.161046
,,308.925909,0.612013,,,,,387.056253,0.382033,,,347.933414,0.160482
,,309.05721,0.569102,,,,,387.226994,0.400123,,,348.080585,0.085902
,,309.208178,0.040489,,,,,387.385744,0.441591,,,348.332798,0.2463
,,309.318955,0.305338,,,,,387.548311,0.637923,,,348.458541,0.430015
,,309.437251,0.272922,,,,,387.711813,0.396646,,,348.593864,0.133742
,,309.581291,0.161353,,,,,387.877621,0.456954,,,348.735231,0.484643
,,309.725472,0.46674,,,,,388.025917,0.416726,,,348.941605,0.081424
,,309.886731,0.183124,,,,,388.221188,0.63732,,,349.104561,0.070302
,,310.051769,0.159034,,,,,388.359296,0.301397,,,349.253112,0.024423
,,310.235996,0.089597,,,,,388.514533,0.4852,,,349.365602,0.191051
,,310.338924,0.18138,,,,,388.641972,0.355591,,,349.482484,0.523326
,,310.461483,0.324964,,,,,388.742512,0.47463,,,349.626296,0.055486
,,310.591619,0.048065,,,,,388.849069,0.498893,,,349.77197,0.058082
,,310.707578,0.160489,,,,,388.926842,0.605839,,,349.864751,0.101964
,,310.952554,0.201373,,,,,389.119888,0.302844,,,349.969846,0.120691
,,311.083511,0.098309,,,,,389.245648,0.477522,,,350.104271,0.069043
,,311.329207,0.159423,,,,,389.363145,0.115476,,,350.285993,0.065536
,,311.45608,0.372332,,,,,389.511408,0.461157,,,350.365765,0.275276
,,311.600451,0.133518,,,,,389.638601,0.268005,,,350.493607,0.352303
,,311.740688,0.363571,,,,,389.729915,0.364262,,,350.631744,0.141038
,,311.873241,0.058993,,,,,389.915831,0.618261,,,350.774478,0.496108
,,312.015112,0.143354,,,,,389.99494,0.317634,,,350.968518,0.072637
,,312.271658,0.043622,,,,,390.094906,0.250641,,,351.128579,0.07611
,,312.385494,0.25396,,,,,390.232955,0.49643,,,351.285215,0.023542
,,312.532597,0.303095,,,,,390.332473,0.114601,,,351.385873,0.305195
,,312.661389,0.066355,,,,,390.55062,0.499885,,,351.521883,0.598747
,,312.792549,0.077543,,,,,390.627684,0.396117,,,351.660859,0.053119
,,312.894025,0.323962,,,,,390.727303,0.455929,,,351.795782,0.045474
,,313.040348,0.130094,,,,,390.846964,0.536475,,,351.89337,0.130129
,,313.155096,0.097424,,,,,390.993291,0.41444,,,352.011901,0.159247
,,313.41955,0.266177,,,,,391.093262,0.319154,,,352.126572,0.075123
,,313.539655,0.50752,,,,,391.228088,0.599794,,,352.285981,0.076531
,,313.686593,0.132678,,,,,391.328447,0.190177,,,352.394381,0.139064
,,313.82667,0.358744,,,,,391.484441,0.547669,,,352.518569,0.416669
,,314.063348,0.140549,,,,,391.619883,0.379192,,,352.646939,0.157414
,,314.214705,0.03688,,,,,391.713171,0.189847,,,352.782579,0.460767
,,314.370911,0.099955,,,,,391.833564,0.355758,,,352.98723,0.070817
,,314.473195,0.097549,,,,,391.911802,0.50275,,,353.145634,0.122608
,,314.600917,0.303351,,,,,391.987291,0.026147,,,353.290953,0.036347
,,314.742051,0.047464,,,,,392.095232,0.37706,,,353.387371,0.144945
,,314.880312,0.088657,,,,,392.232001,0.373353,,,353.521512,0.534021
,,314.994658,0.216231,,,,,392.334435,0.582783,,,353.644756,0.024038
,,315.107019,0.278366,,,,,392.48218,0.590737,,,353.888516,0.315504
,,315.243923,0.113234,,,,,392.644066,0.356154,,,353.994832,0.181483
,,315.390777,0.155918,,,,,392.803332,0.624798,,,354.139193,0.101875
,,315.610638,0.277358,,,,,392.96739,0.196822,,,354.387973,0.118127
,,315.736899,0.261187,,,,,393.165603,0.615486,,,354.509896,0.430757
,,315.875636,0.417874,,,,,393.322305,0.217866,,,354.637384,0.214758
,,316.104968,0.125913,,,,,393.558342,0.404055,,,354.775116,0.269268
,,316.258083,0.042091,,,,,393.701316,0.075761,,,354.899384,0.06006
,,316.508591,0.507813,,,,,393.806033,0.100677,,,355.149009,0.064431
,,316.640263,0.386276,,,,,394.052112,0.259852,,,355.382522,0.200284
,,316.804642,0.209158,,,,,394.166477,0.199157,,,355.512809,0.511158
,,317.030534,0.292512,,,,,394.308177,0.312423,,,355.650186,0.028761
,,317.138933,0.247344,,,,,394.458199,0.445975,,,355.812766,0.092722
,,317.289876,0.09559,,,,,394.60002,0.319691,,,355.994069,0.116906
,,317.44102,0.254821,,,,,394.678904,0.333819,,,356.125021,0.06983
,,317.651835,0.275229,,,,,394.757694,0.254808,,,356.369521,0.119388
,,317.775775,0.215257,,,,,394.842203,0.39858,,,356.503322,0.399558
,,317.919271,0.358628,,,,,394.934551,0.442611,,,356.635553,0.131155
,,318.051867,0.031531,,,,,395.094263,0.339745,,,356.783948,0.418512
,,318.157561,0.133243,,,,,395.249614,0.39821,,,356.910095,0.020277
,,318.299198,0.07045,,,,,395.334298,0.344775,,,357.019302,0.055763
,,318.43296,0.088264,,,,,395.444544,0.597095,,,357.156755,0.079872
